sinus,bradycardia,tachycardia,brady_episode,increased_hrv,tachy_episode,atrial_flutter,atrial_fibrillation,extrasystoles_bigminy,extrasystoles_frequent,extrasystoles_isolated,extrasystoles_trigeminy,extrasystoles_big_episode,extrasystoles_trig_episode,rhythm_type
0.3104459643363953,0.0117166833952069,0.0088602984324097,0.0194939114153385,0.4997652173042297,0.0251185595989227,0.0087682958692312,0.0099773993715643,0.0053184074349701,0.0111724091693759,0.0655829757452011,0.010058818385005,0.0058267964050173,0.0078943604603409,regular
0.2880341112613678,0.0081905666738748,0.0588470809161663,0.0111706918105483,0.1899746507406235,0.0206352937966585,0.0102413827553391,0.0118318973109126,0.0077605322003364,0.0288832504302263,0.3320963978767395,0.0070982142351567,0.0147408563643693,0.0104951038956642,regular
0.6785318851470947,0.0092327548190951,0.0121687008067965,0.0097245220094919,0.1253411918878555,0.0114011047407984,0.0092373695224523,0.0093517852947115,0.0095521425828337,0.0095877917483448,0.0878679826855659,0.0096057662740349,0.0088367909193038,0.0095602991059422,regular
0.8043091297149658,0.0121362647041678,0.0142235355451703,0.0121934004127979,0.0098687643185257,0.0128455311059951,0.0114868562668561,0.0138443680480122,0.0133452704176306,0.0108485724776983,0.0444885194301605,0.0118317361921072,0.014654410071671,0.0139236813411116,regular
0.8077643513679504,0.0117140561342239,0.0121217751875519,0.0119432378560304,0.015884144231677,0.0132495956495404,0.0115166967734694,0.0149997901171445,0.0119940191507339,0.0085686743259429,0.0444845482707023,0.0124199967831373,0.0118302749469876,0.0115088457241654,regular
0.7352206707000732,0.0113702118396759,0.0157477241009473,0.010752142407,0.0168578568845987,0.0174869690090417,0.0141561944037675,0.0113530056551098,0.0131139829754829,0.0130327176302671,0.1047876700758934,0.0130290780216455,0.0102954823523759,0.0127963759005069,regular
0.6849001049995422,0.0093396706506609,0.0110159935429692,0.0119555704295635,0.0603736080229282,0.0229069236665964,0.0083830840885639,0.0091097289696335,0.0097240284085273,0.0162343960255384,0.1263052523136139,0.0090379137545824,0.0109054343774914,0.0098082516342401,regular
0.5159680247306824,0.0071325474418699,0.0100775146856904,0.0195537582039833,0.1066554486751556,0.0312182232737541,0.0068747983314096,0.0089679239317774,0.0085057504475116,0.0242932401597499,0.226798489689827,0.0102722095325589,0.0132690612226724,0.0104130692780017,regular
0.0344900265336036,0.0270819626748561,0.0107884788885712,0.0096218083053827,0.3934160172939301,0.012373311445117,0.0063040303066372,0.0075684660114347,0.012641429901123,0.2927011847496033,0.1622816473245621,0.0168438870459795,0.0037701863329857,0.010117532685399,regular
0.5781186819076538,0.0078625818714499,0.0088426424190402,0.0097474474459886,0.1817123293876648,0.0095730647444725,0.0105356248095631,0.0063858968205749,0.0092489095404744,0.0213365852832794,0.1282238662242889,0.0082406066358089,0.0092835510149598,0.0108881872147321,regular
0.5041011571884155,0.0124309565871954,0.014918029308319,0.0166778862476348,0.0549101792275905,0.0233038663864135,0.0115960678085684,0.0113432928919792,0.0142036257311701,0.0155054479837417,0.2841631472110748,0.0154574355110526,0.0109647680073976,0.0104240821674466,regular
0.7996693849563599,0.0122229158878326,0.0152652617543935,0.0127537883818149,0.0124537860974669,0.0154023701325058,0.0133250514045357,0.0134137021377682,0.0121632637456059,0.0129121029749512,0.0443073697388172,0.0124204093590378,0.0106821143999695,0.0130084482952952,regular
0.4169973134994507,0.0093564596027135,0.0117978984490037,0.0123788630589842,0.0152816856279969,0.0158273112028837,0.0097816875204443,0.0090006804093718,0.0101692890748381,0.0276850741356611,0.4257239699363708,0.012054743245244,0.0122283222153782,0.0117166517302393,regular
0.1707937568426132,0.0126005755737423,0.0122952861711382,0.0122328763827681,0.0551945306360721,0.0255126990377903,0.0099206482991576,0.0090890722349286,0.0133880544453859,0.1207922101020813,0.5200931429862976,0.0131493182852864,0.0170037951320409,0.0079339975491166,regular
0.7866146564483643,0.0123545723035931,0.0148780979216098,0.0161985494196414,0.0171845126897096,0.014390816912055,0.0152946757152676,0.0107525158673524,0.0143338507041335,0.0138062993064522,0.0400790460407733,0.0166205037385225,0.0140436254441738,0.0134482746943831,regular
0.6952117085456848,0.0114403162151575,0.0117110908031463,0.0223404951393604,0.0731549113988876,0.0317662395536899,0.0206495858728885,0.0157515220344066,0.015775853767991,0.0165791604667902,0.0395130515098571,0.0209101382642984,0.0135944494977593,0.0116015067324042,regular
0.6574134826660156,0.0117016918957233,0.0133148757740855,0.0150662362575531,0.0674558877944946,0.0186165105551481,0.0114331301301717,0.0101313851773738,0.0128886047750711,0.0112110096961259,0.1326010227203369,0.0133346617221832,0.0140675511211156,0.0107638528570532,regular
0.1860742568969727,0.0096343997865915,0.0158108659088611,0.0132271898910403,0.1493552476167679,0.0210553668439388,0.0075465440750122,0.0107946470379829,0.0103711457923054,0.087317943572998,0.4550755620002747,0.0111648282036185,0.0110278520733118,0.0115442015230655,regular
0.1248680651187897,0.0058786636218428,0.0085296193137764,0.0075563774444162,0.0705607533454895,0.0109671428799629,0.0069704880006611,0.0082267178222537,0.008373006246984,0.0221156906336545,0.6958231329917908,0.0092355590313673,0.0117719862610101,0.0091227488592267,regular
0.1299241334199905,0.0158565994352102,0.0261899512261152,0.0145612452179193,0.01303665433079,0.0240442994982004,0.015517920255661,0.0209866371005773,0.0199550315737724,0.0893623456358909,0.5784106254577637,0.0188036374747753,0.0147318616509437,0.0186190009117126,regular
0.7910406589508057,0.0120611237362027,0.0173419006168842,0.0126725742593407,0.0169589594006538,0.0141253909096121,0.0169140882790088,0.0111721865832805,0.0137597797438502,0.0137137593701481,0.0399852022528648,0.0145684843882918,0.0101643912494182,0.0155215952545404,regular
0.3620611727237701,0.0078606251627206,0.0110413990914821,0.0093068303540349,0.0831128060817718,0.0166957844048738,0.0080254292115569,0.0059312367811799,0.008078683167696,0.0258476957678794,0.4346582293510437,0.0069805984385311,0.0090855862945318,0.0113139478489756,regular
0.5989879369735718,0.0133405989035964,0.0134349130094051,0.0138086853548884,0.0091344900429248,0.0190619826316833,0.0135959237813949,0.0150886485353112,0.0112232016399502,0.0116791790351271,0.2370297461748123,0.0136439828202128,0.0132109913975,0.0167597234249115,regular
0.2956444919109344,0.0093304626643657,0.0124530745670199,0.0095576057210564,0.0317040495574474,0.0168905649334192,0.0104536395519971,0.008624511770904,0.013184112496674,0.0441297776997089,0.5120789408683777,0.0102393813431263,0.0098144523799419,0.0158948581665754,regular
0.3185703158378601,0.0113442027941346,0.0146021842956543,0.0113168638199567,0.1550023108720779,0.0166831519454717,0.0070604612119495,0.0078059593215584,0.0096349278464913,0.0649469792842865,0.3500737845897675,0.0111246686428785,0.0085966493934392,0.0132375694811344,regular
0.3241235017776489,0.0103274267166853,0.0088737327605485,0.0123020056635141,0.1560773402452469,0.0144566362723708,0.0097193419933319,0.007319988682866,0.0089617036283016,0.0279106050729751,0.3945203423500061,0.0091369319707155,0.0101966299116611,0.00607381016016,regular
0.7898578643798828,0.0126099390909075,0.0156594142317771,0.0125806061550974,0.024933511391282,0.0136607559397816,0.0144942253828048,0.0114746931940317,0.013789645396173,0.012741801328957,0.0357760488986969,0.0147633627057075,0.0115354349836707,0.0161226671189069,regular
0.8209459781646729,0.0105850407853722,0.0162237323820591,0.0113929510116577,0.0147554306313395,0.0121025694534182,0.010934354737401,0.0119839832186698,0.01249894592911,0.0088970558717846,0.0337435342371463,0.012391285970807,0.0097204968333244,0.0138246519491076,regular
0.8164593577384949,0.0115889813750982,0.0135467601940035,0.0122930817306041,0.0128262657672166,0.0126693667843937,0.0103043084964156,0.0087809292599558,0.0124388188123703,0.0123226605355739,0.0383455157279968,0.0128618869930505,0.0135009605437517,0.012061015702784,regular
0.8053704500198364,0.0126512981951236,0.0154000390321016,0.0124551225453615,0.0120722409337759,0.0125737758353352,0.0141165852546691,0.0124461809173226,0.0127877872437238,0.0121188890188932,0.0358359031379222,0.0164155177772045,0.0130354398861527,0.0127208279445767,regular
0.7134621143341064,0.0106578143313527,0.0131409913301467,0.0176529418677091,0.0911367833614349,0.0312191843986511,0.0124886566773057,0.0148648135364055,0.013819582760334,0.0117522981017828,0.028413763269782,0.0163709577172994,0.0128196245059371,0.0122004617005586,regular
0.0113509595394134,0.0068559874780476,0.0110937478020787,0.0053901090286672,0.0080057205632328,0.0121269486844539,0.0093123223632574,0.0090194540098309,0.0096678091213107,0.0,0.88770592212677,0.0147630060091614,0.0066777616739273,0.0080302357673645,regular
0.7943058013916016,0.010622926056385,0.01599046215415,0.009968196041882,0.0336648561060428,0.0118018602952361,0.0101484600454568,0.0111141130328178,0.0108033092692494,0.009002337232232,0.0513181425631046,0.0108853410929441,0.0091789653524756,0.0111952582374215,regular
0.7009446620941162,0.0089463554322719,0.010482226498425,0.0179517548531293,0.1141412779688835,0.0201022326946258,0.0100033646449446,0.0082172276452183,0.0103574376553297,0.0109911272302269,0.0543171428143978,0.0123995756730437,0.0116916941478848,0.0094539392739534,regular
0.7430285215377808,0.0110036516562104,0.0158372968435287,0.012566084973514,0.0836141481995582,0.0128524312749505,0.0116921989247202,0.0147778308019042,0.013513802550733,0.010010877624154,0.0355108417570591,0.0152669204398989,0.00975529756397,0.0105701358988881,regular
0.7748159766197205,0.0114050013944506,0.0143505493178963,0.0114025762304663,0.070223145186901,0.0141343995928764,0.0092668607831001,0.0106679946184158,0.0101414388045668,0.0091107236221432,0.0365113541483879,0.0096038365736603,0.0087324092164635,0.0096337785944342,regular
0.7380518913269043,0.0076581402681767,0.0076708807609975,0.0082103228196501,0.0099865263327956,0.0071073463186621,0.0074349930509924,0.0072979070246219,0.0099252481013536,0.0105049284175038,0.1593596190214157,0.0090523781254887,0.0081247668713331,0.0096150012686848,regular
0.4851179420948029,0.0081162387505173,0.0106871901080012,0.0103513291105628,0.0680024325847625,0.0114066451787948,0.0103327566757798,0.0066739129833877,0.0090747633948922,0.0426427312195301,0.3039112985134125,0.0097234128043055,0.011915567331016,0.012043728493154,regular
0.0246081370860338,0.0082753570750355,0.0153801087290048,0.0056359996087849,0.0114404642954468,0.0124098164960742,0.0085580591112375,0.0131162945181131,0.012320501729846,0.2159596234560013,0.6395884156227112,0.0139500573277473,0.0081924675032496,0.0105646774172782,regular
0.0060586249455809,0.0053315036930143,0.0112287960946559,0.0067766727879643,0.0055568073876202,0.0084782931953668,0.0087487399578094,0.0093402033671736,0.0083965882658958,0.1016746684908867,0.806966245174408,0.0072224177420139,0.0067150476388633,0.0075052785687148,regular
0.4031911492347717,0.0091698644682765,0.0079998755827546,0.0082217343151569,0.4034475088119507,0.016769666224718,0.0060610952787101,0.0056376457214355,0.0088624218478798,0.0069885170087218,0.1019864529371262,0.0080602429807186,0.0073099611327052,0.0062938686460256,regular
0.7853924036026001,0.0114640677347779,0.0142875639721751,0.0098862070590257,0.0497613213956356,0.0126307187601923,0.0148474387824535,0.0135151883587241,0.0123252039775252,0.0085216304287314,0.0318063013255596,0.0132493320852518,0.0110138934105634,0.0112988362088799,regular
0.621285080909729,0.0129267312586307,0.0986143574118614,0.0375865697860717,0.1054713577032089,0.0,0.0084570311009883,0.0141069591045379,0.0105868559330701,0.0123784923925995,0.035193096846342,0.016011856496334,0.0161325931549072,0.0112490756437182,regular
0.7384260892868042,0.0102349929511547,0.0124534144997596,0.0117521835491061,0.0125452596694231,0.0218811370432376,0.0238274335861206,0.0174789521843195,0.0173047985881567,0.0128743881359696,0.0661080852150917,0.0194025356322526,0.012913909740746,0.0227967649698257,regular
0.3411854803562164,0.0077478210441768,0.0063210544176399,0.0075699379667639,0.5252799987792969,0.0132856927812099,0.0079862494021654,0.00688868900761,0.008864632807672,0.0067983507178723,0.0438164174556732,0.0096547408029437,0.0072009456343948,0.007399991620332,regular
0.0902242586016655,0.0045298454351723,0.0081929601728916,0.0078001874499022,0.0350380837917327,0.030854046344757,0.0046833110973238,0.0044234730303287,0.0070908828638494,0.0411999560892581,0.7401677370071411,0.0067427204921841,0.0094935009256005,0.0095590576529502,regular
0.8229403495788574,0.0133949788287282,0.0094397189095616,0.0099282590672373,0.0158038400113582,0.0114854145795106,0.0117728300392627,0.0087631782516837,0.013195171020925,0.0086180176585912,0.0385616198182106,0.0125849656760692,0.0113893635571003,0.0121222604066133,regular
0.7066171169281006,0.0126486951485276,0.0138822048902511,0.0140919191762805,0.0431664697825908,0.0170640908181667,0.0100373374298214,0.0096700340509414,0.0100575163960456,0.0164221804589033,0.1127553507685661,0.0121813239529728,0.0114600472152233,0.009945728816092,regular
0.7878702282905579,0.009811264462769,0.0138005977496504,0.0109772328287363,0.0422283671796321,0.0142089547589421,0.014950318261981,0.0115023525431752,0.0130306035280227,0.0108140986412763,0.0316683612763881,0.0130169289186596,0.0120635852217674,0.0140572041273117,regular
0.7805479168891907,0.0138651821762323,0.0122495293617248,0.0128134414553642,0.0205729361623525,0.0193525366485118,0.0128457667306065,0.0089013259857892,0.0134823424741625,0.0086366645991802,0.061127882450819,0.0159173756837844,0.0096792681142687,0.0100078145042061,regular
0.8085185289382935,0.0105731533840298,0.0151857752352953,0.0115311983972787,0.019447823986411,0.0145925460383296,0.0136128300800919,0.0118885217234492,0.0133527107536792,0.0126567566767334,0.0285399071872234,0.01456846203655,0.0115869827568531,0.0139448223635554,regular
0.4706676006317139,0.0143533181399107,0.0213636923581361,0.0149880638346076,0.0184358600527048,0.0269639305770397,0.0191778149455785,0.0178253836929798,0.0173739604651927,0.0729478672146797,0.2386434376239777,0.0188001580536365,0.0221587382256984,0.0263001304119825,regular
0.7194918990135193,0.0109271947294473,0.0120020564645528,0.0154526093974709,0.0107628535479307,0.0146544640883803,0.0098267076537013,0.010752604342997,0.0118542667478323,0.0118511924520134,0.1365469545125961,0.0110023263841867,0.0119540337473154,0.0129208071157336,regular
0.7756512761116028,0.0113344928249716,0.0175471063703298,0.0146688474342227,0.0283492747694253,0.0203504357486963,0.0135849537327885,0.0160226114094257,0.0138813657686114,0.0113621549680829,0.0354170314967632,0.0152258928865194,0.0122427400201559,0.0143617540597915,regular
0.8117117881774902,0.0121167628094553,0.0161751452833414,0.0121187390759587,0.0116584124043583,0.0128898890689015,0.0126572586596012,0.0128880823031067,0.0134911462664604,0.0112281991168856,0.0336799249053001,0.0128833139315247,0.0102334003895521,0.016267966479063,regular
0.7033402919769287,0.0109332213178277,0.0135777723044157,0.0128901759162545,0.1244636923074722,0.0138434842228889,0.0101448809728026,0.0114710601046681,0.0113492850214242,0.0112209450453519,0.0416074581444263,0.0104475570842623,0.0116556584835052,0.013054565526545,regular
0.6614487171173096,0.0114103108644485,0.0104675451293587,0.0103514855727553,0.0397301875054836,0.0139363296329975,0.0097400629892945,0.0094600841403007,0.0123318647965788,0.0136159230023622,0.1715422719717026,0.0133963683620095,0.0133627718314528,0.0092060472816228,regular
0.2505620121955872,0.0050416234880685,0.0052348207682371,0.010254256427288,0.6477460861206055,0.0171093866229057,0.0036381951067596,0.0053712558001279,0.0057753627188503,0.0053008822724223,0.0274750459939241,0.0060523604042828,0.0051824999973177,0.0052562560886144,regular
0.7940939664840698,0.0098913330584764,0.0118359820917248,0.0148034757003188,0.0244508814066648,0.0187911745160818,0.0132759260013699,0.0136609654873609,0.0148000456392765,0.006775327026844,0.0346648879349231,0.0165290441364049,0.0097873555496335,0.0166395828127861,regular
0.5726459622383118,0.0110031506046652,0.0122934347018599,0.0151504576206207,0.0537876710295677,0.0258552264422178,0.0095183746889233,0.0087113920599222,0.0093894489109516,0.021354915574193,0.2279571145772934,0.010290521197021,0.0115139735862612,0.0105283875018358,regular
0.2234922647476196,0.0091530587524175,0.0187120996415615,0.0170030016452074,0.0184829700738191,0.0193257201462984,0.0144555773586034,0.0139799807220697,0.0124360565096139,0.027504714205861,0.5939047336578369,0.0133007289841771,0.0086065512150526,0.009642512537539,regular
0.8104034662246704,0.0117696458473801,0.0153484903275966,0.0132802259176969,0.0110317226499319,0.0134620107710361,0.0128744160756468,0.0087615558877587,0.0132785411551594,0.0124386111274361,0.0372918918728828,0.0147803528234362,0.0118748135864734,0.0134042594581842,regular
0.6469132304191589,0.009807881899178,0.0124631011858582,0.0079678213223814,0.2000994235277176,0.0090649705380201,0.0094075771048665,0.012827631086111,0.0090700984001159,0.0098677761852741,0.0452855452895164,0.0096848653629422,0.0073707811534404,0.0101692620664835,regular
0.017798313871026,0.0035785804502666,0.0064225033856928,0.0054863900877535,0.004695838317275,0.012123686261475,0.0038302273023873,0.005358490627259,0.0042865062132477,0.0681239441037178,0.848135232925415,0.0047819707542657,0.0082400701940059,0.0071382415480911,regular
0.0451681725680828,0.006059524603188,0.0085651502013206,0.005586614832282,0.0056425309740006,0.0102617153897881,0.00559733947739,0.0079468926414847,0.0074330125935375,0.0185617301613092,0.8574913144111633,0.0070032500661909,0.0062738424167037,0.0084088547155261,regular
0.8115994930267334,0.0118684777989983,0.0137551287189126,0.0124503588303923,0.0126712378114461,0.0123040340840816,0.0183368120342493,0.0105901546776294,0.0146285109221935,0.0111422073096036,0.0323735289275646,0.0154495555907487,0.0092686377465724,0.0135619845241308,regular
0.5270057320594788,0.0132622774690389,0.0128674497827887,0.0197191126644611,0.1703123897314072,0.0313998498022556,0.0143823437392711,0.0126260826364159,0.0130101041868329,0.019985718652606,0.127162367105484,0.0124895796179771,0.0120119135826826,0.0137651227414608,regular
0.7094141840934753,0.0099078426137566,0.0113964099436998,0.0083310427144169,0.0257050916552543,0.012274894863367,0.0102995103225112,0.0112873259931802,0.009965306147933,0.0100461281836032,0.1543282568454742,0.0100019918754696,0.0078472392633557,0.0091947698965668,regular
0.7286006808280945,0.0109949754551053,0.0141122713685035,0.009681605733931,0.0281901229172945,0.0130087686702609,0.0122995283454656,0.0103140287101268,0.0110384617000818,0.0193758681416511,0.105790376663208,0.0127976965159177,0.0130042154341936,0.0107913352549076,regular
0.0537243373692035,0.005616954062134,0.0087681924924254,0.0125403339043259,0.6726930141448975,0.0096994061022996,0.0034486970398575,0.0552375949919223,0.0058684851974248,0.1251771003007889,0.0299218967556953,0.0063584116287529,0.005755241960287,0.0051903566345572,regular
0.8116216659545898,0.0119264991953969,0.0144982654601335,0.0116095282137394,0.0162659659981727,0.0129142655059695,0.0126691190525889,0.012027814052999,0.0116045800969004,0.0117369266226887,0.0365000963211059,0.0120819620788097,0.0111087709665298,0.0134346159175038,regular
0.7316134572029114,0.0090444954112172,0.0196776762604713,0.0152795165777206,0.0559730380773544,0.0270140841603279,0.0125683844089508,0.0151641545817256,0.0095495665445923,0.012426484376192,0.0555877946317195,0.0119902174919843,0.0103540513664484,0.0137571468949317,regular
0.7978988885879517,0.0121435178443789,0.0167715325951576,0.0135874161496758,0.0105787822976708,0.0160821489989757,0.0139370262622833,0.0128870103508234,0.0180285070091486,0.0118456063792109,0.0343747846782207,0.0152258640155196,0.0114264851436018,0.0152124967426061,regular
0.7951998114585876,0.0136966276913881,0.0144905475899577,0.0111296204850077,0.0128372646868228,0.0134658394381403,0.0156419649720192,0.015512365847826,0.0123352138325572,0.0113983880728483,0.0459824465215206,0.0153800407424569,0.0119603751227259,0.0109695550054311,regular
0.7805145382881165,0.0124192684888839,0.0165281221270561,0.0130570922046899,0.0106227127835154,0.0156713761389255,0.0142610492184758,0.0091722095385193,0.0146139468997716,0.0110574150457978,0.0647045969963073,0.0130393104627728,0.0115642584860324,0.012774053029716,regular
0.8051981925964355,0.0132672600448131,0.0189106576144695,0.0132329892367124,0.0121860355138778,0.0138102192431688,0.0164369158446788,0.0121141485869884,0.0132000790908932,0.0111238211393356,0.0309948325157165,0.0138584291562438,0.0099449660629034,0.0157214440405368,regular
0.8079658150672913,0.0118258241564035,0.0124240312725305,0.0126360701397061,0.0104782590642571,0.0141568444669246,0.0128770032897591,0.0105964569374918,0.012428842484951,0.0101580265909433,0.0476333759725093,0.0119931893423199,0.0108463997021317,0.0139798410236835,regular
0.7985188364982605,0.0114986980333924,0.0144022004678845,0.012594467960298,0.0116638587787747,0.0129369227215647,0.0145910130813717,0.0116769699379801,0.0163924191147089,0.0129707725718617,0.0419188514351844,0.0144075714051723,0.013187900185585,0.0132395084947347,regular
